artist_id,genre_id
12095,2270
20653,2913
9670,1702
20997,694
20997,1923
8913,815
8913,2627
9070,237
9070,1288
9070,1747
9070,3153
3050,1425
3050,1689
3050,683
837,3013
837,3348
9116,3660
9116,3336
11048,991
17883,126
17883,562
22182,827
22182,3644
22182,1008
22182,372
22182,985
22182,3610
22182,1225
22182,666
22182,627
22182,2206
22182,1691
22182,654
22182,2302
22182,1391
22182,2668
22182,390
22182,1109
22182,2042
22182,2564
22182,1987
22182,1350
22182,1640
22182,2626
4209,1836
8514,1149
8514,1252
8514,678
1289,1982
1289,5
1289,3770
1289,62
1289,3022
1289,1913
8703,1621
8703,1055
8703,3172
10962,3453
10962,1755
10962,3443
10962,2219
10962,2683
23533,1599
23533,2585
23533,1247
3669,1662
9140,986
9140,2874
15869,2670
15869,1671
20817,644
20817,2213
8183,2757
8183,2557
18188,756
18188,300
18188,1835
4136,2948
4136,2889
4136,2011
4136,1553
1320,2619
1320,2942
1320,359
16165,3348
1072,652
1072,3536
1072,2547
5898,3643
12491,3051
20827,1927
20827,1674
20827,333
20827,869
20827,2553
17691,2670
17691,251
17691,1671
23509,723
18484,1011
18484,1650
18484,1091
18484,1148
21569,2408
16204,465
16204,2415
16204,1865
21684,2505
21684,3635
21684,2991
4076,1909
4076,3348
4076,3598
4076,2464
4076,1923
21255,221
21255,1005
21255,318
1694,3197
1694,2852
1694,1942
1694,2615
1694,2957
10582,1827
10582,3542
10582,2444
10582,1987
1865,574
1498,865
1498,569
6876,759
6876,935
10519,1823
11848,54
11848,1225
11848,3445
2008,108
2008,2735
6627,2735
18919,2321
18919,831
18919,3558
22007,3588
22007,1252
22007,3563
22007,2662
15829,1675
4647,2694
17186,919
17186,1234
17186,3729
19861,432
19861,3635
19861,1011
19861,962
19861,3048
19861,1091
19861,2452
19861,1640
22189,1436
5727,3806
12053,837
12053,269
12053,3738
10967,1671
19392,3635
19392,1011
19392,2452
6056,1940
5138,93
5138,383
5138,2298
5138,1106
3114,919
3114,3729
235,1153
235,1942
235,3566
235,1011
235,3513
235,188
235,940
235,2452
235,2922
3633,767
3633,560
3633,805
3633,1290
3633,141
3018,773
3018,3001
13342,1799
23957,108
23957,2735
4641,1038
1332,1597
1332,918
1332,2619
1332,2668
1332,1109
1332,3154
21145,3522
21145,652
21145,3155
21145,3536
21145,768
21145,2631
14279,181
14279,649
14279,2415
14279,954
6148,1248
6148,3012
20818,1272
20818,2492
20818,3345
20818,3415
10787,495
10787,1374
3453,652
3453,2547
2146,1856
18722,3172
91,2019
91,2380
91,1347
91,2800
91,2619
7931,262
7931,1674
7931,869
9427,3250
9427,2588
9427,785
9427,3776
19038,515
19038,1823
8205,2380
8205,1046
8205,3277
8205,3732
8205,752
16628,1949
16628,3803
14072,15
16140,1153
16140,3566
16140,2373
16140,2074
16140,188
16140,940
16140,2214
16140,2452
16140,299
20792,2913
19867,2185
19867,721
19867,2022
2851,2605
2851,544
22627,2019
22627,3250
22627,1051
22627,2425
22627,2615
22627,667
22627,2588
22627,3733
22627,785
22627,2957
22627,3160
21089,2268
14121,626
14121,3006
13292,2268
3324,2213
15436,1005
15436,1346
15436,756
23870,3254
23870,794
23870,2668
23870,1745
23870,2313
19193,52
19193,318
19193,2452
13452,2890
13452,3534
13452,3434
17947,3576
17947,2975
984,1527
984,341
984,1751
18738,1675
18738,644
18738,2213
18738,638
12084,3215
20379,1192
20379,2415
20379,1865
20379,2214
20379,1148
3178,1714
13573,2165
13573,669
5497,2557
22917,3388
22917,1019
11700,1760
6680,1550
6680,574
6680,2598
5113,482
5113,2125
5113,446
5113,2520
5113,151
5113,1127
5113,2894
5113,1344
5113,667
5113,764
8177,1848
8177,1005
8177,1346
8177,925
8177,318
8177,208
21692,1848
21692,1005
21692,1346
21692,756
21692,1835
21692,318
19362,3762
19362,1138
135,2228
135,1574
135,390
20112,2505
20112,1011
6660,767
6660,2064
6660,2873
6660,65
6660,3014
6660,3330
6660,2668
6660,2219
6660,2221
6660,3031
6660,2590
16791,492
10014,2060
10014,3504
10014,1310
1240,3584
2187,2808
10451,2271
23875,3680
23875,835
23875,3598
23875,2193
23875,2464
23875,694
23875,1923
23875,973
23875,2779
8586,2785
8586,1155
8586,135
8586,1985
8586,3594
8586,3493
18478,721
18478,2408
10538,125
10538,2995
10538,1985
10538,3198
7202,1099
7202,1365
7202,800
7202,2377
2169,1193
2169,562
2169,2826
11929,3791
11929,2459
11929,62
8996,3562
8996,2623
8996,2019
8996,2065
8996,11
8996,1344
8996,667
8996,2588
8996,1864
8996,1350
8996,3160
22041,3158
22041,1616
18861,3522
18861,652
18861,768
18861,2731
18861,3126
18861,3742
20471,2326
20471,1005
20471,148
4179,2258
3846,649
3846,2726
3846,3345
6519,277
6519,1504
6519,1286
6519,1135
6519,1388
9502,430
9502,773
9502,219
9502,1648
22702,3619
22702,2337
19956,1861
19956,2136
19050,3385
19050,65
19050,1225
19050,2668
19050,3558
19050,3564
341,1722
341,756
341,300
16524,15
16524,3522
16524,3155
16524,768
16524,2631
16981,126
20614,2391
20614,2832
20614,2040
20614,1985
20614,3686
20614,2134
23929,3048
5001,1675
5001,638
16957,3635
16957,1011
16957,1091
16957,2452
22065,126
17106,575
17106,1495
22469,3158
22469,1616
3736,1824
4117,1836
20890,721
20890,852
20890,2022
16256,2557
16256,544
4012,105
4012,2757
21908,2889
21908,251
21908,787
2271,2852
2271,446
2271,1051
2271,2615
2271,785
2271,2957
22179,341
22179,1751
13518,720
13518,3473
13518,3294
13884,2021
21335,1527
21335,1543
21335,3134
21335,1751
7053,1108
7053,2188
7053,871
21858,2757
21858,2557
3031,2268
10724,2466
2826,3748
2826,1931
2826,3135
2826,844
2826,1376
2826,954
2826,2221
2826,2593
12948,2165
5886,1595
5886,879
5886,3202
5886,31
5886,3738
6000,1149
6000,678
20852,1675
20852,2213
8949,2735
8949,1038
8949,1283
8949,3754
8949,1214
8949,3048
8949,1148
8949,2602
23609,1675
23609,2213
23032,887
23032,2735
23032,2072
23032,1283
23032,1214
23032,3577
23032,2112
23032,2602
15644,1158
15644,75
7229,1153
7229,3566
7229,2373
7229,2074
7719,1880
10704,1047
10704,2247
11428,237
11428,1288
11428,3153
11428,553
11428,2351
16127,1055
16127,1283
16127,2675
16127,2294
16127,996
16127,1214
16127,2814
16127,1105
16127,543
8865,3358
9161,1038
9161,1055
9161,2675
9161,2294
9161,792
9161,2214
9668,237
9668,2237
9668,1551
9668,3751
9668,3190
15025,2144
15025,669
15025,2548
6120,2448
6120,1557
6120,227
15156,219
15156,1648
15156,3770
15156,2459
1977,2675
1977,1214
1435,1734
1435,1493
1435,372
1435,2619
1435,666
1435,627
1435,1859
14912,1734
14912,2019
14912,2619
14912,2942
14912,2794
14912,666
14912,962
14912,627
20391,499
20391,1812
20391,3185
20391,3567
20391,365
6440,2408
17064,1550
17064,1225
17064,2415
17064,962
17064,332
17064,1091
17064,1148
15314,2268
19179,2263
19179,3488
4482,3660
4482,2368
23307,2804
23307,735
23307,1646
23307,1949
23307,3803
19679,4
19679,2742
10882,1099
3706,1616
3706,1813
21282,2505
21282,3635
21282,1011
21282,2452
16183,1055
16183,1283
16183,2675
16183,2294
16183,3813
16183,1214
16183,2814
16183,1105
16183,543
16183,3002
4826,840
4826,3236
23322,811
23322,3205
23322,3598
23322,484
23322,1495
12092,741
12092,300
10459,3050
11333,2531
11333,2533
5034,282
5034,1797
5034,1382
5034,2238
5034,3224
17676,108
17676,1055
17676,1283
17676,2675
17676,873
6060,1919
6060,2158
6060,3350
3553,108
3553,2735
3553,3513
3553,2112
16093,1222
5232,3327
5232,1260
5232,3251
5232,11
5232,3466
5232,2478
5232,43
12921,3622
12921,812
17330,3388
17330,3013
17330,962
17330,1091
17330,2193
17330,1495
22289,412
22289,2502
22289,3144
22289,2740
17781,103
17781,220
301,827
301,1758
301,390
301,2626
11346,1051
11346,2615
11346,2588
11346,785
11346,2957
23690,126
12477,143
12477,3120
12477,337
16393,1272
16393,3345
3713,413
3713,3355
17405,890
17405,2913
17405,2483
6868,1848
6868,1005
6868,1346
6868,1835
6868,318
21532,108
21532,2735
21532,2699
21532,2768
21532,1263
19567,3158
19567,2694
148,654
148,1987
9291,1155
9291,2171
9291,2040
9291,1040
19521,544
14783,865
14783,3497
14783,1126
14783,2003
12487,322
12487,1263
18960,2287
18960,962
18960,1091
18960,2452
19208,1621
19208,2825
19208,1283
19208,2675
19208,2106
19208,3402
19208,1214
19208,3577
19208,2814
19208,1168
18923,1485
18923,374
18923,3336
8286,3504
8286,1212
23824,1585
15538,2040
15538,1985
15538,3658
6950,2920
6950,1297
6950,669
15119,560
15119,3224
15119,1290
15119,27
15119,844
15119,2284
15602,831
15602,2268
19414,2019
19414,2380
19414,1743
19414,3615
19414,2337
19414,1289
19414,752
9032,1055
9032,1283
9032,2675
9032,2294
9032,1214
9032,3411
10473,1317
30,3413
45,1640
5700,3818
3869,295
3869,1949
4505,2759
4505,3712
4505,4
4505,2397
4505,2742
3159,3348
3159,1923
8610,3215
10050,349
8692,135
8692,52
8692,318
8692,768
10429,3128
18991,2019
18991,2619
18991,666
18991,3241
18991,1109
18991,2626
6677,601
11423,1673
3285,2991
1961,540
13849,1416
11967,2268
14139,831
14139,2268
22291,1097
22291,2492
22291,3345
22291,3415
23838,2072
23838,3254
23838,794
23838,2327
23838,2668
23838,2313
18643,1734
18643,2896
18643,1347
18643,75
18643,2619
18643,2942
18643,1225
18643,962
18643,627
18643,3445
7800,108
7800,2735
7800,2699
7800,1263
3441,575
23159,1942
23159,1965
23159,1112
23159,323
3383,994
7051,1733
7051,2042
1265,2544
15073,1281
15073,3
15073,1611
15073,3493
20864,817
20864,2542
5227,253
5227,608
9274,2268
8805,2326
8805,1005
7380,3110
18347,237
18347,1177
18347,3153
18347,2097
18347,2714
16352,1158
16352,3635
16352,180
4630,3453
4630,2149
4630,766
12221,1363
12221,768
21723,2380
21723,1046
21723,19
21723,752
739,3660
739,2368
13486,126
13486,562
23023,2757
23023,2557
5165,3254
5165,2327
5165,65
5165,2668
5165,3350
5165,1765
5165,3564
3784,2268
18170,2268
8162,1270
8162,2623
8162,2019
8162,1756
8162,2065
8162,2894
8162,2425
8162,2588
8162,795
8162,1350
8162,3160
3065,667
3065,3134
3065,3676
14626,126
15483,3055
15483,187
15483,1252
15483,1813
15483,1591
21860,282
21860,3388
21860,1797
21860,2238
21860,3224
21860,575
21860,3013
21860,3598
21860,2193
21860,1495
21655,2310
21655,2847
21655,2601
21655,3558
21655,2548
21655,3517
1029,1675
1029,638
22541,1417
22541,1734
22541,1127
22541,1987
18343,3498
5293,2263
5293,1143
8027,2326
8027,1005
8027,1346
8027,1835
8027,318
373,3562
373,2623
373,2019
373,2065
373,11
373,2588
373,3160
373,3452
10835,2415
10835,1100
10835,201
10835,1622
10835,954
10835,2044
503,1047
900,1702
900,1974
900,3522
900,3155
900,768
900,3126
10256,1177
10256,2714
21902,1055
21902,1283
21902,2675
21902,2294
21902,1214
21902,3577
21902,2814
21902,1312
21902,1836
15792,666
15792,627
15792,1127
15792,1091
15792,1987
15792,1640
16199,1153
16199,1942
16199,3566
16199,2373
16199,880
16199,2074
16199,188
16199,1965
16199,1936
16199,1106
4163,1616
4163,1529
8946,2675
8946,2543
8946,1214
8946,3577
8946,2814
8946,1312
8946,2922
18811,1674
18811,869
17151,1949
21043,2505
21043,1626
15752,1865
15752,1148
433,612
13834,492
10462,3341
10462,1099
6655,959
6655,3598
3210,2729
3210,3437
3210,333
3210,3326
3210,1470
3210,2360
13080,1864
14267,2539
14267,667
14267,1543
14267,3134
14267,1751
8531,1832
8531,2627
8531,2742
23948,844
23948,2518
23948,2382
4696,277
4696,911
4696,2829
4696,1286
4696,1337
4696,107
4696,1295
4696,1135
114,2671
20263,2808
20263,3388
20263,844
20263,2193
20263,1376
20263,2518
10939,2675
10939,2373
10939,2543
10939,2074
10939,1968
10939,3014
10939,1214
10939,2814
10939,1936
10939,2219
10939,1312
3829,1619
18986,1005
18986,1346
18986,756
22095,3534
22095,3434
2479,1166
2479,3584
2479,1605
2479,3700
19007,756
17595,1192
17595,3566
17595,2214
17595,1148
16005,1232
16005,3231
16005,3677
23200,2562
23200,1272
23200,2492
23200,3415
10695,2702
19405,908
19405,1421
19405,2489
8259,3388
8259,575
8259,3013
8259,844
8259,260
8259,3598
8259,2193
8259,1019
8259,2518
8259,484
8259,1495
10064,874
10064,486
9005,181
9005,918
9005,1225
9005,2915
9005,2429
9005,3154
14841,918
14841,32
14841,1225
14841,1091
14841,2452
14841,1640
14841,3154
12490,2694
12490,795
20367,349
13182,2379
5233,1047
5233,2247
9862,200
5354,1832
5354,2759
5354,1703
5354,2397
14745,1848
14745,2793
14745,878
14745,318
14745,148
1629,783
1629,3592
17255,3051
16549,3577
16549,1836
16549,2602
20455,1005
4894,3048
4894,2602
4894,2500
7956,652
7956,86
7956,1612
7956,768
7956,3686
7956,2547
21617,482
21617,2623
21617,2968
21617,446
21617,2019
21617,1347
21617,2065
21617,2894
21617,11
21617,1344
21617,667
21617,2588
21617,3160
9530,3822
3816,108
3384,2268
17217,108
17217,2735
17217,73
19472,2539
19472,1177
19472,2380
4410,2504
4410,151
3061,483
3061,861
8882,1812
3638,2097
3638,1132
3638,3772
3638,1111
3638,1902
5260,126
13203,2707
22972,126
22972,2768
14040,3746
14040,1939
14968,2408
14293,3014
14293,2758
14293,3592
14293,1031
15295,3348
8387,75
8387,540
8387,2521
7777,1055
7777,1283
7777,2675
7777,2294
7777,1214
7777,2814
7777,2922
6022,3348
15106,1694
15106,2068
15106,1436
6132,721
6132,3284
6132,3525
16617,1055
5665,723
5665,125
1546,986
1546,3440
1546,2838
3449,1717
3449,1015
3449,3452
17054,3007
17054,865
23458,2804
23458,1646
23458,1949
23458,3803
23448,1283
23448,2294
23448,3411
23037,1036
23037,3215
23037,2818
10633,530
10633,2713
6019,2222
268,3617
268,721
1170,926
22974,2492
22974,2726
22974,3345
12178,3218
12178,1529
6134,3307
15837,2888
15837,3618
10872,1662
10872,3088
14664,3254
14664,2944
14664,3385
14664,27
14664,65
14664,1225
14664,2668
14664,3564
3541,2921
3541,3815
3541,3153
3541,3250
3541,3597
3541,1008
3541,2513
3541,372
3541,3773
3541,1755
3541,3610
3541,2997
3541,2035
3541,3241
3541,2302
3541,1827
3541,1391
3541,390
3541,1109
3541,2683
3541,1350
3541,2626
21318,844
21318,2193
500,3561
13887,3183
13887,906
14851,2896
14851,2758
14851,2452
14851,1584
19911,3128
19911,126
19911,734
19911,562
11334,1435
11334,2958
10652,1559
10652,110
13437,2793
13437,2636
13437,1794
13437,2479
19022,3388
19022,1011
19022,962
19022,1091
19022,2193
6724,1424
6724,2309
8151,919
8151,3729
8151,3077
18140,277
18140,1504
18140,3683
18140,1295
18140,1135
18140,1388
9437,1832
9437,2742
9437,2553
4885,3629
4885,544
13179,3172
2715,3785
2715,1734
2715,928
2715,2619
2715,666
2715,627
2715,2561
6904,3618
22802,300
16610,2913
16610,2483
4014,1016
4014,1585
13652,3803
13652,3131
16357,3453
16357,1755
16357,3443
16357,2683
1269,3290
1269,3530
10420,1416
10420,1427
11062,3225
22590,282
22590,1797
22590,2238
22590,3224
22590,2591
17070,1051
17070,251
17070,785
8493,126
8493,562
2069,66
18155,3511
18155,2724
18155,158
18155,1727
18155,518
23266,143
23467,2188
23467,1757
22037,2214
16968,15
16968,3522
16968,3155
16968,768
16968,1333
16968,2631
18073,222
18073,3403
18073,1341
7293,876
7293,1149
5000,745
5000,3558
5000,1358
14345,2019
14345,1618
16584,2415
8550,3455
8550,788
979,556
979,3618
201,2757
201,2557
15322,1719
15322,1357
11526,3013
11526,3740
11526,1923
6311,1417
6311,907
10740,2971
10740,2184
10740,2490
10740,666
10740,3190
16420,1234
16420,3080
6059,3142
6059,3660
6059,2368
15172,2108
15172,1039
15172,2097
15172,1524
15172,506
15172,1981
23752,649
23752,2726
23752,3345
23752,2668
20090,1942
20090,3429
20090,794
20090,2415
20090,1100
20090,1936
20090,2668
10998,1734
10998,911
10998,1147
10998,2829
10998,1337
10998,3556
10998,1388
19081,348
19081,2258
8796,644
8796,3561
8796,2478
3419,2694
10680,2380
23136,3388
23136,3224
23136,844
23136,165
23136,3598
23136,2193
23136,1376
23136,2518
10783,512
1243,1330
1243,2268
4674,374
4674,2368
7277,575
7277,3013
7277,3348
7277,2193
7277,1923
7277,1495
13066,3498
8060,2670
8060,251
8060,1671
6355,1317
5299,3013
15488,811
15488,3224
15488,575
15488,3013
15488,3598
15488,2193
15488,484
15488,1495
14836,721
14836,2408
9317,2432
9317,348
9317,1126
19203,1526
19203,2623
19203,446
19203,2019
19203,1051
19203,2065
19203,1740
19203,2894
19203,1936
19203,11
19203,1344
19203,2615
19203,667
19203,2588
19203,785
21751,2825
21751,2675
21751,1214
21751,3577
21751,2814
21751,1168
8700,2019
8700,2896
8700,1347
8700,75
8700,2619
4920,1005
18268,3158
17278,3504
17278,1212
18192,1330
18192,2268
22066,811
22066,575
22066,3598
22066,2193
22066,484
22066,1495
13334,1949
1959,1734
1959,2829
1959,1127
1959,2566
2075,3413
16263,2785
16263,135
16263,1985
16263,3594
16263,3493
22184,357
22184,1260
22184,2131
22184,2916
22184,1035
22184,2588
22184,3614
22184,785
22184,2957
22184,542
19902,2608
19902,2699
7871,2632
7871,3142
7871,3660
7871,2368
9006,2735
9006,2675
9006,2699
9006,1214
9006,2405
9006,1263
6218,2268
13913,1156
13913,3320
13913,2003
20451,117
20451,3660
20451,3336
20451,158
6045,2248
6045,3577
6045,2112
10670,1571
10670,1287
10670,1415
10670,1798
20602,2522
20602,2914
20602,529
20602,105
20602,3822
20602,3051
20602,999
21431,2326
21431,1005
21431,1346
21431,318
19286,729
19286,6
19286,2019
19286,3644
19286,2800
19286,3453
19286,1755
19286,3443
19286,2873
19286,2683
19286,3138
19286,1350
19286,2626
4967,3399
4967,151
4967,1127
15067,1158
15067,3635
15067,1011
15067,2452
2428,723
22431,3013
22431,973
22815,1122
22815,3413
15549,706
15549,3158
10293,3014
10293,766
17658,1214
17658,3577
17658,1312
17658,2602
3740,2675
3740,2248
3740,2543
3740,1214
3740,3577
3740,2814
3740,1312
3740,2112
3740,2602
15131,2549
4021,371
4021,2096
4021,2303
4021,2744
4021,1486
20337,1163
9583,2930
9583,2124
9583,3237
9583,3347
9583,3473
9583,3750
9583,2577
14953,1055
14953,2675
14953,2699
14953,2768
16878,3055
16878,1252
7890,2623
7890,2968
7890,446
7890,2019
7890,2065
7890,11
7890,1344
7890,2588
7890,3452
19543,3635
19543,2294
19543,1011
19543,2452
2903,1995
2903,612
23407,2896
23407,2097
23407,1132
23407,1347
23407,1111
23407,75
23407,1524
20244,2331
20244,556
20244,1690
1527,919
1527,1234
15670,2108
15670,3418
15670,2958
15670,19
15670,590
7302,1832
7302,1189
7302,4
7302,2397
17315,3488
17315,1477
6824,590
6824,3556
6824,605
6824,3591
6824,1135
17155,865
17155,3497
15785,108
15785,1055
15785,873
19613,15
19613,3522
19613,3155
19613,410
19613,492
11877,4
12831,2083
15637,2887
17216,148
1451,3511
1451,158
1451,1727
1451,518
11569,2251
11569,2671
18601,1270
18601,2019
18601,3250
18601,1756
18601,2425
18601,11
18601,2588
18601,785
18601,1350
18601,3160
10005,3730
18406,3504
18406,1212
8794,2675
8794,2294
8794,2395
8794,3136
16748,1005
2311,532
2311,3749
22817,349
7047,962
7047,332
11109,3686
11109,2134
3443,1122
3443,3413
3443,3640
17667,1158
17667,180
23135,2557
23135,1268
23135,2169
2272,1734
2272,2561
2272,3269
2272,3200
21770,1942
21770,2623
21770,2373
21770,1965
21770,2065
21770,1936
21770,11
21770,1106
21770,1112
21770,43
21770,3452
11962,762
11962,3006
11962,2557
11962,548
11962,481
14398,2222
17366,706
17366,1230
17366,3158
17366,650
17366,2694
2518,2889
2518,251
2518,787
1405,3190
1405,994
12055,840
12055,3243
12055,1125
12055,2011
19297,626
19297,2887
16612,673
16612,1865
16612,1148
21953,126
21953,562
18489,1669
18489,237
18489,3153
18489,3751
22447,2635
17160,2019
17160,3597
17160,1883
17160,2425
17160,98
17160,570
17160,2337
17160,2588
17160,785
17160,3160
1718,81
1718,2958
1718,19
1718,2253
1718,3612
1718,471
15434,1734
15434,928
15434,2896
15434,2619
15434,2942
15434,1225
15434,962
15434,627
22312,985
22312,666
22312,994
22312,654
10343,2112
5706,15
5706,3792
22581,3504
22581,1212
20590,126
20590,562
1890,767
1890,560
1890,2902
1890,805
1890,1290
1890,2386
9389,3197
9389,1942
9389,1965
9389,917
9389,1112
9926,2930
9926,2936
9926,3094
9926,3507
9926,3064
9926,672
9926,1883
9926,2246
9926,656
9926,2665
4068,2441
4068,1675
5373,3534
3142,1230
18248,827
18248,2968
18248,1758
18248,666
18248,627
18248,654
18248,390
18248,1987
18248,1640
18248,2859
18409,2188
4975,856
4975,3427
4975,1884
4975,3822
4975,2978
37,126
19833,2668
19833,2313
1330,667
1330,1543
1330,3134
14180,3215
14180,1074
23482,2518
23482,1655
23482,2382
7655,2542
2307,3013
23626,2522
23626,529
23626,105
23626,3006
23626,3822
23626,3051
23626,481
23626,999
23626,1530
7465,3418
7465,1973
18814,2165
18814,255
18814,669
18754,856
18754,3427
18754,3822
18754,1985
18754,3594
18754,2978
14399,3680
21557,3006
21557,2557
21557,544
21557,1718
2344,2185
2344,1191
2344,953
4820,3675
9876,2271
427,144
427,3635
427,1011
427,2452
427,1584
9012,2198
9012,1091
9012,1329
4978,2729
4978,1674
4978,869
20881,3231
20881,3677
2834,15
2834,410
2834,492
19792,3455
19792,2313
7822,2263
7822,3388
7822,3635
7822,1011
7822,2287
7822,2193
7822,2452
23406,2072
23406,1214
23406,2602
1782,1758
1782,855
1782,1987
1782,808
1782,1640
4038,1122
4038,1456
4038,3640
4038,2208
8758,2896
8758,1011
8758,1347
8758,75
8758,2452
1554,2417
2028,706
17231,482
17231,446
17231,2135
17231,1740
17231,11
17231,667
17231,785
4013,1201
4013,2083
4013,416
4013,1540
10708,2981
6184,2337
6184,1520
6184,223
3651,1550
3651,3013
3651,962
3651,332
12809,1135
12809,2278
6989,2633
6989,3182
9788,2011
7634,524
4219,914
4219,940
4219,2500
20227,3643
10606,2967
10606,2656
10606,2942
6700,3405
6700,1230
6700,3589
1474,2213
10566,1977
10566,3183
10309,1760
14893,126
14893,562
3710,192
3710,2587
3710,3080
3710,3312
12936,1919
12936,1467
12936,2158
12936,1875
12936,3350
1675,856
1675,3427
1675,3822
1675,2978
1675,722
9402,3254
9402,794
9402,2327
9402,2668
3048,1158
3048,3635
8471,3562
8471,2623
8471,2968
8471,446
8471,2065
8471,11
8471,1344
8471,667
8471,3561
8471,2588
8471,3160
8471,3452
7119,105
7119,3822
7119,1583
21271,1122
21271,3413
21271,3640
8167,2632
8167,3142
8167,3660
8167,2368
10706,277
10706,1504
10706,2443
10706,2725
10706,2006
10706,1135
10706,1388
12336,15
15527,483
15527,1599
15527,52
15527,318
15527,861
15527,3403
9059,3332
9059,1697
21045,908
21045,1421
21045,2489
9892,1621
9892,2825
9892,3402
9892,2814
8666,1616
22918,1949
22918,1697
15185,135
15185,52
15185,318
9226,1158
9226,180
339,1047
2054,1153
2054,3566
2054,940
19244,831
8503,2623
8503,446
8503,2019
8503,2065
8503,2894
8503,2425
8503,11
8503,1344
8503,667
8503,2588
8503,2478
8503,43
8503,785
8503,1350
8503,3160
18220,2935
23277,1861
23277,3723
4873,2958
4873,19
4873,471
4873,590
4873,1855
4873,163
245,221
245,1521
245,3438
7669,1330
7669,2268
21787,2757
21787,2557
21787,544
21787,1530
20598,1936
20333,2294
20333,2395
6223,1290
6223,27
6223,65
6223,2582
6223,503
6223,2903
6223,2847
6223,3558
6223,3564
6223,161
20394,1675
20394,644
20394,2213
20394,2991
20394,638
946,918
946,1225
946,2915
946,1091
946,2668
946,1433
946,1109
946,2452
946,3154
15753,135
15753,1985
15753,52
15753,2433
15753,3594
16063,1201
16063,515
16063,1099
22203,2222
7165,2929
20523,1317
18538,1734
18538,3399
18538,151
18538,1127
18538,1344
1748,794
1748,1745
3586,2675
3586,1214
3586,3577
3586,2814
18173,2768
16984,2726
16984,3345
9280,1192
19095,544
17409,1820
1381,1607
16751,2268
22201,706
22201,3158
22201,2402
9603,1126
9603,3800
9603,2003
17881,3254
17881,2668
17881,2313
802,2670
802,1671
2628,3403
23396,1848
23396,89
23396,111
23396,2793
23396,861
23396,3663
10116,1755
10116,3443
10116,3154
3867,874
3867,788
11352,762
11352,3051
11352,1530
11352,1583
1788,1182
1788,1195
1788,1314
1788,2913
1788,3258
7298,2962
7298,627
7298,1109
7298,3440
7298,3154
13435,2531
13435,1308
23557,138
23557,2889
23557,251
6555,1809
6555,2639
6555,3455
6555,1015
22272,723
20926,532
20926,230
1445,2009
12994,2619
12994,2942
12994,903
7435,2294
19563,986
12509,147
12509,1201
12509,1099
12509,1540
8266,1734
8266,928
8266,2207
8266,2829
8266,1127
8266,2566
8266,1987
12009,1374
12009,1330
8198,652
8198,52
8198,318
8198,768
8198,984
8198,2547
19699,108
19699,2874
21270,3748
21270,560
21270,3224
21270,575
21270,844
21270,3598
21270,2193
21270,1376
21270,1495
18449,349
18449,1204
6955,54
8905,2415
8905,3048
8905,214
8905,2602
568,221
2607,1881
2174,2633
2174,3182
8093,2415
8093,2915
20846,3618
5807,1299
5807,1237
5807,2434
5807,158
5807,415
5807,1727
5807,518
16275,374
16275,3336
20871,1550
20871,1291
20871,649
20871,673
20871,2415
20871,1865
20871,1148
236,637
236,3347
236,1383
236,1680
236,392
18086,575
18086,3013
18086,3598
18086,2193
18086,2464
18086,1495
3204,3511
3204,1727
3204,518
9810,286
21273,3388
21273,3013
21273,1011
21273,3598
21273,2193
21273,1019
21273,2452
6172,2276
6172,835
8371,1942
8371,3566
8371,1011
640,1047
15467,3488
15467,1477
15467,2216
21887,1230
21887,3158
23773,2185
23773,721
19010,3388
19010,3013
19484,3224
19484,575
19484,3598
19484,2193
19484,484
19484,1495
19484,2429
19484,2838
22259,2585
22259,1247
22259,3450
22259,2186
22259,3658
22329,827
22329,3385
22329,1758
22329,666
22329,1127
22329,654
22329,1327
22329,390
22329,2564
22329,1987
22329,1640
22329,2626
19130,1927
19130,1674
19130,333
19130,869
22847,2896
22847,2948
13430,3766
7129,357
7129,1051
7129,2615
7129,3614
7129,785
7129,2957
17928,1214
17928,2112
17928,2602
17677,1485
17677,1915
17677,2368
20819,1594
20819,2031
20819,337
3029,2146
11759,269
11759,3738
3619,706
3619,1230
3619,3158
3166,2877
3166,620
14182,2019
14182,3153
14182,3644
14182,2800
14182,3453
14182,1755
14182,3443
14182,390
14182,2683
14182,1350
14182,2626
23097,126
23537,2364
23537,1812
23537,1906
12446,3556
12446,1135
7027,2268
5640,3014
5640,3592
5640,1031
9256,3730
9256,961
6297,341
15468,3205
15468,3598
15468,2193
15468,2779
15468,3355
11894,1047
13821,835
15846,2321
15846,831
15846,2268
21551,1669
21551,918
21551,2619
21551,1225
21551,666
21551,627
21551,1091
21551,2668
21551,1109
21551,3154
5388,374
5388,3336
8848,1270
8848,2623
8848,446
8848,2019
8848,2065
8848,2425
8848,11
8848,667
8848,2588
8848,630
8848,785
8848,1350
8848,3160
21323,2736
21349,2675
21349,1214
21349,3577
21349,1312
21349,2602
925,811
925,484
925,1495
8628,2627
8628,462
13712,430
15533,1055
15533,1283
15533,2675
15533,2294
15533,2987
15533,1214
4700,1070
20568,3006
20568,3822
20568,481
20568,1530
117,2019
117,2619
117,627
117,3241
117,1631
7841,2896
7841,3453
7841,2948
7841,2758
7841,2452
15765,348
15765,2364
15765,1812
5047,556
5047,3618
4223,3763
4223,1928
4223,396
4223,1980
4223,1985
4223,3594
