name,x,y,z,id,pagerank,cluster_id,parent_id,parent_name
rock nacional brasileiro,8.52473,-8.619773,-14.511250500000001,856,0.000393426,12,3822,mpb
brazilian edm,3.8608190000000002,-11.983103999999999,-10.584192,544,0.00037065199999999996,12,3822,mpb
mangue bit,8.236673,-10.004578,-12.839356,1025,0.000317847,12,3822,mpb
pop nacional,7.6441383,-12.517702,-11.877257,782,0.000290807,12,3822,mpb
afrofuturismo brasileiro,6.4639034,-11.743018,-12.010635,2399,0.00026377700000000003,12,3822,mpb
trap brasileiro,5.4074345,-12.059854,-11.404728,3731,0.000256987,12,3822,mpb
sertanejo tradicional,10.328911,-11.026679,-8.276085,1456,0.000242419,12,3822,mpb
brazilian punk,7.943737,-8.407631,-13.376470000000001,722,0.000205002,12,3822,mpb
brazilian jazz,13.118873,-7.8780537,-9.726732,3210,0.00019005099999999997,12,3822,mpb
hard rock brasileiro,8.202970500000001,-8.664436,-13.197013,2328,0.000188823,12,3822,mpb
violao,12.636205,-7.907334,-9.714586,804,0.00018398400000000002,12,3822,mpb
r&b brasileiro,5.952749,-11.454680999999999,-11.578886,626,0.000181389,12,3822,mpb
pernambuco alternative,8.466238,-9.786548,-11.523763,24,0.00016260799999999999,12,3822,mpb
brega funk,7.483865,-11.579513,-9.153473,2169,0.000149244,12,3822,mpb
umbanda,9.67734,-9.726486999999999,-10.751349000000001,2914,0.000144755,12,3822,mpb
funk das antigas,6.8598776,-11.884478999999999,-8.668124,3568,0.000144027,12,3822,mpb
rap feminino nacional,5.7677746,-11.108842999999998,-11.282281,2468,0.000133809,12,3822,mpb
rock alternativo brasileiro,7.7132830000000006,-8.339742,-12.395856,1884,0.000130748,12,3822,mpb
brazilian soul,9.668049,-9.0178175,-10.057217999999999,1851,0.00011559600000000001,12,3822,mpb
brazilian psychedelic,8.524035000000001,-8.360459,-10.692519,3115,0.00011022700000000001,12,3822,mpb
jovem guarda,9.798164,-9.579004,-8.6736965,1869,0.00010379200000000001,12,3822,mpb
italian pop,-7.4812026,-15.417328,4.0826244,919,0.001727434,13,919,italian pop
italian arena pop,-8.211569,-14.624219,4.1274834,1234,0.001299282,13,919,italian pop
italian alternative,-9.321648,-13.846314000000001,4.470085,3080,0.001170052,13,919,italian pop
italian hip hop,-10.137891999999999,-13.671123999999999,4.48549,2671,0.001088699,13,919,italian pop
classic italian pop,-7.430981,-14.755204,3.9265997,3729,0.001039318,13,919,italian pop
italian indie pop,-8.348180000000001,-12.789891,4.3657746,2587,0.000507149,13,919,italian pop
rap napoletano,-8.836464,-12.848236,3.3244955999999997,1766,0.000345906,13,919,italian pop
italian underground hip hop,-9.202250999999999,-11.779850999999999,3.9582596,2251,0.00024788400000000003,13,919,italian pop
trap italiana,-9.009628,-11.327713000000001,3.3239958,2463,0.000227458,13,919,italian pop
milan indie,-8.907644,-12.272631,2.1924422000000003,192,0.00022011,13,919,italian pop
canzone d'autore,-7.264531599999999,-12.568249,3.5704290000000003,2882,0.000147764,13,919,italian pop
italian reggae,-8.156562,-11.609055999999999,2.8801076,2121,0.000134649,13,919,italian pop
italian pop rock,-7.3189244,-12.33582,2.8090246,263,0.000128938,13,919,italian pop
turin indie,-7.8577633,-11.482458,3.835255,1895,0.00011320899999999999,13,919,italian pop
k-pop,-6.046978500000001,-1.0106918,7.6335707,3618,0.0010042710000000002,14,3618,k-pop
korean pop,-5.4447837,-0.2560333,6.828611,556,0.0006992330000000001,14,3618,k-pop
k-indie,-5.4344325,-0.24325067,6.647303,1690,0.000541386,14,3618,k-pop
korean r&b,-4.688691599999999,0.10434068,6.90568,2331,0.00041224800000000004,14,3618,k-pop
k-hop,-5.3927974999999995,0.6890911999999999,6.9809646999999995,991,0.000390075,14,3618,k-pop
k-pop boy group,-5.642665,-0.6549246,5.779878,2888,0.00028037900000000003,14,3618,k-pop
afropop,10.289883999999999,0.6804581999999999,-12.777579,1727,0.0026706409999999996,15,1727,afropop
world,11.515055,0.47325975,-12.201037,1982,0.0015995979999999998,15,1727,afropop
azontobeats,8.850408999999999,-0.29664335,-13.483354,158,0.001128607,15,1727,afropop
afro dancehall,7.8232894,0.029275392999999997,-13.441147,518,0.000985739,15,1727,afropop
nigerian pop,8.36693,0.39554554,-12.767016,3511,0.0009354089999999999,15,1727,afropop
nigerian hip hop,8.491408,-0.99477476,-13.072033,2724,0.000567158,15,1727,afropop
mande pop,11.742279,-1.0814872,-11.926806,3382,0.000540951,15,1727,afropop
malian blues,11.674755000000001,-1.4851272,-11.947524000000001,3147,0.000375234,15,1727,afropop
azonto,7.3909839999999996,-0.63688016,-13.271560000000001,415,0.000361155,15,1727,afropop
desert blues,11.491194,-1.7489599999999998,-11.492662,1170,0.000280601,15,1727,afropop
ghanaian hip hop,8.1082,-1.0567726999999998,-12.193211,2434,0.000212379,15,1727,afropop
soukous,8.864481,-1.8997592,-12.044993,2218,0.000155086,15,1727,afropop
rumba congolaise,8.886617,-1.973538,-11.967305,1321,0.000110616,15,1727,afropop
wassoulou,11.447841,-2.1381035,-11.160696000000002,119,0.00010916,15,1727,afropop
turkish pop,-5.4170947,-8.569191,-0.60784996,721,0.0014775720000000001,16,721,turkish pop
turkish rock,-5.2225113,-9.334062,-2.5344977,2185,0.00132852,16,721,turkish pop
turkish jazz,-6.748152,-9.18195,-3.3899035000000004,101,0.000865687,16,721,turkish pop
turkish folk,-6.557974000000001,-7.949314,-2.3280978,3284,0.000788089,16,721,turkish pop
arabesk,-5.6605854,-7.2893853,-0.931911,3525,0.000570114,16,721,turkish pop
deep turkish pop,-5.7434626,-6.9560523000000005,-0.83275086,2682,0.000503824,16,721,turkish pop
anadolu rock,-6.0529194,-8.261925999999999,-3.2370677000000003,953,0.000403635,16,721,turkish pop
turkish singer-songwriter,-5.159142,-7.4037447,-2.1741047000000004,2541,0.00028181,16,721,turkish pop
turkish alternative,-5.070707,-8.19132,-3.5471516000000003,2022,0.000236824,16,721,turkish pop
brill building pop,-5.109657,-7.869348,-2.9175267000000003,43,0.00023339200000000002,16,721,turkish pop
turkish alternative rock,-4.2829447,-7.717554,-3.9476913999999996,1380,0.000213955,16,721,turkish pop
turkish psych,-6.860104,-7.445842999999999,-3.5723927000000004,1460,0.00019785099999999997,16,721,turkish pop
scorecore,-1.1742803999999998,-10.598374,17.593798,3158,0.0016805479999999998,17,3158,scorecore
soundtrack,-0.7853906,-11.242643,16.945314,1230,0.0016158779999999998,17,3158,scorecore
video game music,-0.4920754,-9.774642,17.179775,706,0.001241893,17,3158,scorecore
classic soundtrack,0.89657927,-13.636107999999998,17.446419,3589,0.000638358,17,3158,scorecore
epicore,0.6652509,-10.484158500000001,16.315624,2694,0.000597196,17,3158,scorecore
british soundtrack,0.08096105599999999,-11.379617999999999,15.888666,2056,0.000426448,17,3158,scorecore
latin classical,3.051398,-13.156896,18.753216000000002,1617,0.000272645,17,3158,scorecore
theme,2.5363202,-13.761598000000001,17.102175,3405,0.00018609,17,3158,scorecore
canadian soundtrack,1.6561153999999998,-10.5209255,15.884194,1387,0.000176894,17,3158,scorecore
latin soundtrack,2.6352594,-12.602551,18.0437,3175,0.000166566,17,3158,scorecore
french soundtrack,1.2939129999999999,-13.080888999999999,15.942529,3286,0.00015655200000000001,17,3158,scorecore
nordic soundtrack,0.29336742,-10.7837715,14.124807999999998,650,0.000127075,17,3158,scorecore
middle earth,2.619208,-9.567786,16.295370000000002,3119,0.000119282,17,3158,scorecore
german soundtrack,0.594694,-11.135209,15.010289000000002,2488,0.00011633100000000001,17,3158,scorecore
vintage italian soundtrack,2.6944146,-13.219623,16.040218,724,0.000111972,17,3158,scorecore
german rock,-19.319149,-1.0767806,6.036851400000001,1099,0.00202954,18,1099,german rock
german pop,-18.610485,-0.28572318,4.760603,2083,0.001815164,18,1099,german rock
german indie,-15.4,-4.143167,6.5536118000000005,2451,0.000872431,18,1099,german rock
schlager,-17.152628,1.2829508,4.258675599999999,1201,0.000778532,18,1099,german rock
classic schlager,-16.918505,1.1847404,4.720119,1540,0.000577103,18,1099,german rock
liedermacher,-17.578842,-1.7779759999999998,6.1492043,1016,0.000552442,18,1099,german rock
antideutsche,-17.608263,-3.6658334999999997,5.139213,29,0.000415471,18,1099,german rock
discofox,-16.220419,1.0501076,4.1860414,68,0.000405826,18,1099,german rock
german punk,-17.387929999999997,-2.8408506,6.0609126,800,0.00040219400000000003,18,1099,german rock
austropop,-15.856694000000001,-0.37386155,6.250013,1585,0.00027776,18,1099,german rock
swiss indie,-14.452845000000002,-3.1147356,7.2380614,358,0.000204735,18,1099,german rock
german singer-songwriter,-15.953482000000001,-2.2206707000000003,6.115517,231,0.00020228,18,1099,german rock
neue deutsche welle,-16.165782999999998,-0.22682431,6.9941699999999996,3341,0.000199701,18,1099,german rock
german reggae,-17.33502,-4.831524,4.8251295,1673,0.000199172,18,1099,german rock
kolsche karneval,-15.788742999999998,-0.33710724,4.031835,2880,0.000179121,18,1099,german rock
oktoberfest,-15.352013000000001,0.56674916,4.168128,998,0.000173804,18,1099,german rock
austrian pop,-14.160295000000001,-2.7662578,7.069814999999999,682,0.000142136,18,1099,german rock
karneval,-15.5588875,-0.21457739,3.982039,1261,0.000141698,18,1099,german rock
german pop rock,-15.666248999999999,-1.5417033000000002,5.676913,56,0.000135655,18,1099,german rock
german alternative rock,-17.33589,-2.9201403,7.1680565000000005,1768,0.000134328,18,1099,german rock
german ska,-16.359258999999998,-2.559512,5.389376,339,0.000120217,18,1099,german rock
german indie folk,-15.298216,-3.0053853999999998,6.1798816,3044,0.000110712,18,1099,german rock
focus,-1.9674238000000002,-11.526667,7.859686999999999,831,0.00137536,19,831,focus
calming instrumental,0.003148772,-10.973131,7.232970699999999,1330,0.001195695,19,831,focus
new age,1.7890685000000002,-12.967830000000001,5.7359962,3455,0.000917053,19,831,focus
background music,-1.5587833999999998,-10.886241,6.097808000000001,2268,0.000713468,19,831,focus
neo-classical,-1.8929678,-11.655972,7.9575830000000005,2321,0.000651395,19,831,focus
bow pop,1.4187216,-11.769077000000001,10.286153,795,0.000616237,19,831,focus
classify,1.0959024,-11.994327,7.859750999999999,1374,0.0005747619999999999,19,831,focus
new age piano,0.63580614,-12.564736,6.5060873,1990,0.000422913,19,831,focus
fingerstyle,0.5389525,-10.210360000000001,6.672596,200,0.00021189,19,831,focus
piano cover,-0.08281267,-10.888002,5.918501999999999,3344,0.000201028,19,831,focus
atmosphere,-0.9567447,-10.832353999999999,5.2715573,601,0.00019714599999999999,19,831,focus
relaxative,-1.9037898000000002,-11.737871,4.822904,3671,0.000165526,19,831,focus
pop violin,1.4236171,-11.930099,8.818035,495,0.000138714,19,831,focus
opm,9.382008,-8.063048,1.6602944,1436,0.001106311,20,1436,opm
classic opm,8.664292,-8.086357000000001,2.1366560000000003,1030,0.0006551230000000001,20,1436,opm
pinoy rock,8.971559,-7.696967999999999,1.5397849,1694,0.000617073,20,1436,opm
pinoy indie,9.077556,-8.267614,0.88061404,2068,0.000542258,20,1436,opm
pinoy hip hop,7.7263865,-9.435231,0.40945438,3530,0.000300442,20,1436,opm
pinoy r&b,8.08763,-8.995182000000002,-0.25144920000000004,1439,0.000273377,20,1436,opm
pinoy trap,7.4232883,-9.482335,-0.3352042,3290,0.000254528,20,1436,opm
pinoy alternative rap,6.991688000000001,-9.105652000000001,0.15416996,2099,0.000182746,20,1436,opm
manila sound,6.4640164,-8.057863000000001,0.09211384,2809,0.00016783,20,1436,opm
pinoy reggae,7.145233999999999,-7.970377,0.494906,2634,0.000126622,20,1436,opm
indonesian pop,1.0894963,-10.417347999999999,-4.5563199999999995,1949,0.002191977,21,1949,indonesian pop
indonesian indie,1.4842848,-9.691906,-4.082949,3803,0.001673975,21,1949,indonesian pop
dangdut,-1.1281618,-10.797377000000001,-5.762039700000001,1697,0.0006793239999999999,21,1949,indonesian pop
indonesian rock,1.4323447,-8.222445,-3.9268264999999998,2804,0.000515655,21,1949,indonesian pop
indonesian jazz,0.72924984,-8.455934,-4.0633745,2982,0.000453441,21,1949,indonesian pop
classic indo pop,-0.7278188,-9.651171000000001,-5.153121,310,0.000400895,21,1949,indonesian pop
dangdut koplo,-1.3476962,-10.26435,-5.6958485,3332,0.000396333,21,1949,indonesian pop
indonesian folk,0.8514415999999999,-8.468182,-3.2409334,3131,0.000372844,21,1949,indonesian pop
indie curitibano,1.4100791000000001,-7.7989326,-3.2744720000000003,1646,0.000306379,21,1949,indonesian pop
dangdut remix,-1.2860996,-9.710546,-5.4480414,3524,0.00025119599999999997,21,1949,indonesian pop
indonesian reggae,0.87336344,-7.2454314,-3.3471754000000002,3261,0.00017013599999999999,21,1949,indonesian pop
indonesian city pop,-0.22812195,-8.028994,-4.1126747,3672,0.00016742900000000003,21,1949,indonesian pop
mandopop,-9.45626,-1.5325444,1.0380963,817,0.0015943910000000001,22,817,mandopop
c-pop,-8.869321000000001,-2.8253305,0.69705003,3738,0.0013762,22,817,mandopop
taiwan pop,-8.588911999999999,-0.8600093000000001,2.5143492000000003,2924,0.0007731260000000001,22,817,mandopop
cantopop,-8.161445,-2.8538063,0.8136416999999999,269,0.000748925,22,817,mandopop
chinese indie,-8.335399,-0.86758435,1.8449813000000002,3595,0.000712442,22,817,mandopop
classic mandopop,-7.6477804,-2.2010117,1.2673763,3202,0.000574318,22,817,mandopop
classic cantopop,-7.490589,-2.8721919999999996,1.1499028,2681,0.00045582800000000003,22,817,mandopop
mainland chinese pop,-6.313958,-1.1871501,2.174601,2542,0.000230432,22,817,mandopop
taiwan hip hop,-8.473692,-0.14684816,3.1961641,647,0.00020868700000000002,22,817,mandopop
chinese hip hop,-8.430239,-0.17113316,3.2090986,1385,0.000204779,22,817,mandopop
singaporean mandopop,-7.994281,-0.13402933,0.04125149,1010,0.000197588,22,817,mandopop
malaysian mandopop,-6.8540363,-1.1982566000000001,1.4175159,1361,0.00017503200000000001,22,817,mandopop
singaporean singer-songwriter,-7.7857947,-0.27650458,0.2719998,1858,0.000141918,22,817,mandopop
swedish pop,-12.043643,12.088217,3.8188431000000005,865,0.00122994,23,865,swedish pop
swedish alternative rock,-11.328439999999999,11.475002,7.8655777,3497,0.000669577,23,865,swedish pop
swedish hip hop,-18.255703,11.15708,6.712776,3012,0.000643712,23,865,swedish pop
classic swedish pop,-12.605089,11.2490225,4.9268675,2003,0.000583931,23,865,swedish pop
swedish urban,-17.797801999999997,11.175581,6.5175047,1248,0.000532213,23,865,swedish pop
danspunk,-12.293471,10.642799,5.560238,1126,0.000434154,23,865,swedish pop
swedish electropop,-9.594146,14.057894000000001,4.861379,569,0.00037203,23,865,swedish pop
swedish gangsta rap,-17.419397,11.642469,6.2710857,2667,0.00035476,23,865,swedish pop
icelandic pop,-13.63371,11.279758000000001,5.644531,3800,0.00023988400000000002,23,865,swedish pop
swedish dancehall,-17.766855,12.090682000000001,7.696728,3408,0.000234611,23,865,swedish pop
swedish synthpop,-9.530832,14.091166000000001,5.347754,2211,0.000211268,23,865,swedish pop
swedish idol pop,-14.367264000000002,9.559935000000001,4.843446,463,0.00019590099999999998,23,865,swedish pop
swedish reggae,-17.151255,11.382397000000001,6.909536,1857,0.000190476,23,865,swedish pop
swedish indie pop,-10.576029,13.479312,6.3134445999999995,533,0.00018270099999999998,23,865,swedish pop
swedish eurodance,-13.155029999999998,9.794463,4.537203,2432,0.000161858,23,865,swedish pop
swedish singer-songwriter,-11.459754,13.708628,6.6538424,3007,0.000153104,23,865,swedish pop
gothenburg indie,-10.008353,13.794573000000002,6.1047273,256,0.000143509,23,865,swedish pop
barnmusik,-13.150337,10.809103,6.1772480000000005,512,0.000135823,23,865,swedish pop
swedish trap,-16.467865,10.693655,6.205024,1548,0.000133181,23,865,swedish pop
swedish indie rock,-10.460851,11.757325999999999,6.8570533,3778,0.000133004,23,865,swedish pop
swedish soul,-14.5547905,12.191118,5.8570375,3456,0.000130505,23,865,swedish pop
swedish americana,-11.84871,13.8240185,6.808403500000001,834,0.00011523200000000001,23,865,swedish pop
scandinavian r&b,-15.262897500000001,12.537663,5.9185343,1334,0.000104464,23,865,swedish pop
swedish country,-13.603079000000001,10.64602,4.828086,697,0.000101975,23,865,swedish pop
classical performance,5.3548527,-19.532358,11.321367,669,0.00407029,24,669,classical performance
classical,7.072864999999999,-19.72762,11.249202,2548,0.0037980640000000003,24,669,classical performance
choral,4.911899,-19.32751,9.951475,3000,0.001584163,24,669,classical performance
early music,8.186491,-19.633816,9.208139,436,0.0013294129999999998,24,669,classical performance
orchestral performance,6.372989700000001,-17.127798000000002,11.154456,1824,0.001103063,24,669,classical performance
historically informed performance,6.1293169999999995,-18.795906,10.502523,719,0.000901766,24,669,classical performance
orchestra,5.426350599999999,-16.339962,11.767237,2165,0.000789493,24,669,classical performance
classical piano,6.315226999999999,-15.780779999999998,11.211872,2144,0.000668473,24,669,classical performance
baroque ensemble,6.1815714999999996,-18.29293,10.12618,1302,0.000635778,24,669,classical performance
baroque,8.987275,-19.447495999999997,8.5457735,793,0.0005598,24,669,classical performance
early music ensemble,6.519889,-18.345651999999998,9.247521,2387,0.000515331,24,669,classical performance
post-romantic era,12.047097,-16.466614,6.294294,3758,0.0004994369999999999,24,669,classical performance
late romantic era,11.58553,-17.020695,7.1772037,2087,0.00048722,24,669,classical performance
early modern classical,11.943471,-16.114244,7.023055,377,0.000439234,24,669,classical performance
violin,7.4363847000000005,-16.557676,11.333844000000001,3470,0.000429533,24,669,classical performance
british choir,5.353262,-18.672,8.574095,380,0.000422522,24,669,classical performance
italian baroque,9.078796,-18.359419,8.107519,409,0.000266599,24,669,classical performance
early romantic era,10.3771715,-18.124636,7.340076,175,0.000265182,24,669,classical performance
italian opera,9.876324,-17.204222,7.814267599999999,2787,0.000207817,24,669,classical performance
chamber orchestra,5.97671,-16.662982999999997,9.811441,1925,0.000200902,24,669,classical performance
classical era,9.331058500000001,-17.789413,6.844933500000001,2002,0.000194323,24,669,classical performance
german baroque,9.030706,-18.686728,7.4197726,2017,0.00019402,24,669,classical performance
russian romanticism,10.299135,-15.958326000000001,7.293348,2204,0.000179538,24,669,classical performance
21st century classical,4.6679224999999995,-16.441753,8.934992,1241,0.00017422599999999998,24,669,classical performance
american modern classical,12.563931,-16.016527,5.587406,889,0.000151766,24,669,classical performance
british modern classical,10.125077000000001,-16.609007000000002,6.694961500000001,1603,0.000139603,24,669,classical performance
classical organ,5.706496,-16.932278,8.229857,621,0.000134699,24,669,classical performance
classical cello,6.5574546,-16.294422,9.154908,2544,0.00013156,24,669,classical performance
english baroque,8.477157,-17.791988,7.389888000000001,1786,0.000114844,24,669,classical performance
ukrainian classical,9.272491,-15.466101,6.40691,3599,0.000105192,24,669,classical performance
sleep,1.5240176,-10.388304,2.6736376,1047,0.001283268,25,1047,sleep
environmental,1.1948279,-9.318581,2.3130555,2247,0.0007484130000000001,25,1047,sleep
water,0.71371365,-8.898114999999999,2.5066574,2051,0.000324947,25,1047,sleep
brain waves,-0.72547674,-9.626125,3.0612638,2090,0.000218709,25,1047,sleep
sound,-0.11046627,-8.25642,1.8490693999999999,2021,0.000214265,25,1047,sleep
binaural,-0.63992757,-8.951298,2.4550912,1140,0.000144446,25,1047,sleep
pet calming,-0.7628997,-6.962128999999999,0.37127899999999997,3806,0.000100145,25,1047,sleep
russian hip hop,-1.4131622,-0.6019191999999999,1.5465038999999998,2303,0.0016256839999999999,26,2303,russian hip hop
russian pop,-0.30859309999999995,-1.2546742,1.1914868,2096,0.001122891,26,2303,russian hip hop
russian dance,-0.9060808000000001,-1.4853020000000001,0.8998148000000001,1486,0.000638984,26,2303,russian hip hop
russian trap,-1.4775668,-1.3727508,0.023932701,3296,0.00034113599999999997,26,2303,russian hip hop
russian gangster rap,-1.125191,-1.9920115000000003,-0.019109703999999998,2314,0.000263969,26,2303,russian hip hop
kazakh pop,-1.2078156,-2.2045252,-0.5675952,1714,0.00013167799999999998,26,2303,russian hip hop
arab pop,-4.488086,-11.103457,-8.857238,2438,0.000965803,27,2438,arab pop
rif,-6.0630445,-10.811869999999999,-7.7083197,600,0.0007098110000000001,27,2438,arab pop
rai,-5.965717,-9.938303,-8.64955,2361,0.0005458069999999999,27,2438,arab pop
moroccan pop,-5.9212985,-9.822346000000001,-8.604234,851,0.00045256699999999996,27,2438,arab pop
egyptian pop,-3.9034797999999995,-10.522119,-9.259613,150,0.000373733,27,2438,arab pop
arabic hip hop,-6.6567216,-9.621611,-9.110593,254,0.000325672,27,2438,arab pop
classic arab pop,-4.0341244,-11.13032,-9.525517,2565,0.000309459,27,2438,arab pop
belly dance,-3.5861243999999997,-10.977347,-9.498094,2203,0.000282976,27,2438,arab pop
south african pop,-10.631888,3.8181730000000003,18.574537,2177,0.000532889,28,2177,south african pop
afro house,-11.20831,3.5037832000000004,19.557264,2593,0.00042610099999999996,28,2177,south african pop
kwaito house,-10.561767999999999,3.1235647,19.136765,509,0.00038082800000000005,28,2177,south african pop
south african alternative,-9.729994,3.6622872,18.262272,3090,0.000243671,28,2177,south african pop
gqom,-10.412744,2.2546627999999997,18.673666,3226,0.00018763799999999998,28,2177,south african pop
oceania soundtrack,-9.310485,2.2867405,18.69776,942,0.000167529,28,2177,south african pop
cape town indie,-8.959931,3.5510832999999997,18.098854,1547,0.000117549,28,2177,south african pop
south african rock,-8.867865,4.196559400000001,17.559604999999998,665,0.00011119700000000001,28,2177,south african pop
turbo folk,-16.0297,-9.6446705,0.9493661,2224,0.001063619,29,2224,turbo folk
albanian pop,-15.894113,-7.707392,-0.023840692,1427,0.00053607,29,2224,turbo folk
albanian hip hop,-16.282644,-7.7234488,0.27128459999999993,3223,0.000483445,29,2224,turbo folk
kosovan pop,-15.797687,-8.050089,0.17900221,3821,0.000354311,29,2224,turbo folk
balkan hip hop,-15.492121,-9.391373,0.7933624,190,0.000252068,29,2224,turbo folk
slovenian pop,-15.125260999999998,-9.357521,0.7556636999999999,199,0.00011624299999999999,29,2224,turbo folk
children's music,2.461394,-6.674987,5.954708599999999,1861,0.000651246,30,1861,children's music
cartoon,2.4602817999999997,-5.9682193,5.890297400000001,2136,0.00033353699999999996,30,1861,children's music
children's folk,2.0391982,-5.6526017,4.415743,3723,0.00023816900000000002,30,1861,children's music
nursery,1.6984571,-6.726818,4.66336,3267,0.000181005,30,1861,children's music
lullaby,1.2643646000000002,-8.145579,5.322487000000001,1784,0.000174252,30,1861,children's music
canadian children's music,1.8555656999999999,-5.9413599999999995,4.307375,2797,0.000119143,30,1861,children's music
music box,1.5230898000000002,-6.895417699999999,4.3020415000000005,2447,0.000109974,30,1861,children's music
country,17.472801,14.386370000000001,0.5679510999999999,3134,0.001192058,31,3134,country
contemporary country,16.008670000000002,15.433554999999998,0.5110542,1751,0.001098692,31,3134,country
country road,16.712215,15.258635,0.03939938,1543,0.000931372,31,3134,country
modern country rock,16.249407,15.171167,-0.42508805,1527,0.0006661589999999999,31,3134,country
outlaw country,15.096782000000001,11.363971000000001,1.4554588,2520,0.00052292,31,3134,country
country pop,16.037392,16.179033,0.0797534,341,0.000512887,31,3134,country
texas country,15.218236,11.799224,1.3873155000000001,2125,0.00048796099999999997,31,3134,country
country dawn,15.020539000000001,15.503452,-0.5909437,976,0.00026458,31,3134,country
canadian country,17.1162,16.849894,-1.6817235000000001,848,0.00025529400000000004,31,3134,country
canadian contemporary country,16.352829999999997,16.464394,-1.9119096999999998,2472,0.000214519,31,3134,country
nashville sound,18.20714,12.470130000000001,-1.7373049999999999,2820,0.000201802,31,3134,country
red dirt,14.763726,12.116192,0.7945293000000001,1224,0.000194589,31,3134,country
classic country pop,18.029111999999998,13.231935,-1.1979076000000002,3271,0.00018916,31,3134,country
traditional country,17.395570000000003,11.627674,-2.55072,1508,0.00017039599999999999,31,3134,country
oklahoma country,16.927167999999998,13.313262,-0.72785217,1997,0.000156893,31,3134,country
alberta country,16.071998999999998,16.239449,-2.0570343,1400,0.00014238,31,3134,country
arkansas country,17.041367,13.914287,-1.375273,1459,0.00013529200000000002,31,3134,country
cowboy western,17.894863,12.966063499999999,-2.6637722999999998,139,0.00011978600000000001,31,3134,country
country gospel,16.205841,13.206469,-2.2934572999999996,2935,0.000113809,31,3134,country
honky tonk,16.971867,12.337603,-2.3220808999999996,293,0.000111686,31,3134,country
modern southern rock,14.195195000000002,12.44613,0.10704183,728,0.000109504,31,3134,country
yodeling,17.014475,12.584766,-2.8969207000000003,3421,0.00010861,31,3134,country
ccm,6.9673796,0.3563195,1.1254727,1135,0.0018271779999999998,32,1135,ccm
worship,6.323036,-0.26067713,1.0756153,277,0.001674897,32,1135,ccm
anthem worship,5.933641400000001,0.23128092,1.7809419999999998,1388,0.001666746,32,1135,ccm
christian music,6.777992200000001,-0.63901824,1.7211884999999998,3683,0.001503096,32,1135,ccm
world worship,6.177948000000001,-1.2990549999999998,0.49079922,1504,0.0014419839999999999,32,1135,ccm
christian alternative rock,7.547811500000001,-0.39697656,2.563104,1295,0.001365984,32,1135,ccm
christian pop,6.868389,0.11667089999999998,-0.06484098,3556,0.0008880410000000001,32,1135,ccm
roots worship,5.6794395,0.9776679,0.9975357,911,0.000663242,32,1135,ccm
adoracao,6.7698913,-5.7250586,-5.910760400000001,3434,0.000634086,32,1135,ccm
brazilian gospel,6.5206957,-6.0069685,-6.262512,3534,0.000573602,32,1135,ccm
gospel,4.1345377,-1.4672996999999999,-4.4726243,2844,0.00048883,32,1135,ccm
christian hip hop,7.6631255000000005,-0.6044918,-2.497205,2986,0.000415501,32,1135,ccm
deep ccm,5.013502,-0.15975438,0.13393487,1286,0.000401328,32,1135,ccm
christian uplift,5.1812224,0.6604589,0.5012878,1337,0.00033808,32,1135,ccm
christian trap,7.6518397,-0.6357267,-2.5053601000000003,1846,0.000280171,32,1135,ccm
rock gospel brasileiro,5.9276029999999995,-6.3528519999999995,-6.5773077,944,0.000255209,32,1135,ccm
christian indie,5.4623384,1.2047004,0.042331874000000005,107,0.000251016,32,1135,ccm
folk brasileiro,7.3144064,-6.039835,-6.7344894,1381,0.0002465,32,1135,ccm
naija worship,3.6167983999999995,-2.1316636000000004,-3.2398388,217,0.000225351,32,1135,ccm
gospel r&b,4.044694,-1.5581548,-4.315767299999999,1792,0.00022019999999999999,32,1135,ccm
uk worship,4.094181,-2.2138605,-0.95764893,2443,0.00017196,32,1135,ccm
motivation,2.9779970000000002,-2.788094,-1.749193,97,0.000169121,32,1135,ccm
ambient worship,3.8537065999999998,0.27520168,0.85501474,1358,0.00014235799999999998,32,1135,ccm
canadian ccm,5.8607335,-2.224507,2.5499065,1217,0.000141176,32,1135,ccm
rap cristao,5.1167927,-6.92833,-7.155856599999999,2457,0.00012561200000000002,32,1135,ccm
australian pop,-3.4534644999999995,24.617329,-2.3378202999999997,986,0.000842414,33,986,australian pop
australian indie,-2.8643088,24.463266,-3.060568,3440,0.0007713980000000001,33,986,australian pop
australian hip hop,-2.7695708,24.679686,-3.8383825,2874,0.000693802,33,986,australian pop
australian dance,-3.4411435,21.821625,-1.9103058999999998,2429,0.000422809,33,986,australian pop
australian rock,0.97412556,26.235915999999996,-4.041418,1864,0.000402532,33,986,australian pop
australian alternative rock,0.70653313,26.128609,-3.7905412000000003,2630,0.000310699,33,986,australian pop
aussietronica,-3.4122727,22.628641000000002,-3.042052,2838,0.000245078,33,986,australian pop
australian garage punk,-1.2591927,25.356215,-2.6994019000000002,3444,0.000215005,33,986,australian pop
australian trap,-1.4616531000000001,24.052385,-5.135459,2182,0.000180194,33,986,australian pop
australian electropop,-2.4492874,22.171549,-1.8999012999999998,239,0.000172863,33,986,australian pop
australian country,1.3584528,22.738201,-4.7003580000000005,1451,0.000161758,33,986,australian pop
aussie drill,-1.383267,24.009752,-5.024541,1029,0.00014764,33,986,australian pop
